GAME_ID,GAME_DATE_EST,SEASON,HOME_TEAM_ID,VISITOR_TEAM_ID,HOME_TEAM_WINS,home_rate,away_rate,home_over_overall,away_over_overall,win_avg5_home,Offensive_efficiency_avg5_home,Defensive_efficiency_avg5_home,win_avg5_away,Offensive_efficiency_avg5_away,Defensive_efficiency_avg5_away,elo_home,elo_away
21500114,2015-11-11,2015,1610612753,1610612747,1,0.3333333333333333,0.25,0.8888888888888888,1.75,0.6,1.010607812779567,1.0014367364182977,0.2,0.980447633517613,1.0465279216865597,1482.7710914891495,1452.591757566522
21500115,2015-11-11,2015,1610612755,1610612761,0,0.0,0.6,0.0,0.96,0.0,0.973207956324954,1.0683406415886378,0.4,1.007367971664767,1.034761143576038,1435.7950432000825,1513.5225624240768
21500117,2015-11-11,2015,1610612737,1610612740,1,0.6,0.0,0.7714285714285714,0.0,0.8,1.0942970683354742,1.030024149408162,0.2,1.0744007397469593,1.118701378458909,1542.692230143099,1456.1247566769173
21500119,2015-11-11,2015,1610612745,1610612751,0,0.5,0.0,0.875,0.0,0.8,1.0626762357677975,1.0635901346547338,0.0,0.9708889887833658,1.0671433849786187,1512.8882417584068,1434.705661230647
21500120,2015-11-11,2015,1610612763,1610612744,0,0.5,1.0,1.3333333333333333,1.0,0.2,0.9216395290836497,1.0575847810346326,1.0,1.1013391337914962,0.9198190847605503,1480.5748176829702,1572.748212884534
21500121,2015-11-11,2015,1610612743,1610612749,1,0.3333333333333333,0.6666666666666666,0.7777777777777778,1.3333333333333333,0.4,1.0343706858274082,1.1075088107685709,0.8,1.0238856568237347,1.0028491376248403,1492.447146599971,1499.1438192265646
21500122,2015-11-11,2015,1610612758,1610612765,1,0.16666666666666666,0.75,1.3333333333333333,1.05,0.0,0.9541691962493386,1.0914126958841852,0.6,0.9966885887126431,0.9905210879484487,1446.5127469462034,1528.338012695683
21500123,2015-11-11,2015,1610612757,1610612759,0,0.5,0.6,1.0,0.84,0.6,1.1078650059109378,1.0645212582322006,0.8,1.0434531851056152,0.9337878238261583,1499.7070459016247,1527.3714648077914
21500118,2015-11-11,2015,1610612742,1610612746,1,0.3333333333333333,0.5,0.7777777777777778,0.7,0.4,1.02002767438416,1.0608154512409378,0.6,1.0596244078376746,1.0498672048901427,1486.9136992435924,1527.2679718203083
21500126,2015-11-12,2015,1610612756,1610612746,1,0.5,0.3333333333333333,1.1666666666666667,0.5333333333333333,0.4,0.9911849046911175,0.9938053531923791,0.4,1.0678378467911513,1.0883583306677962,1490.6214651168168,1516.1116775105027
21500125,2015-11-12,2015,1610612750,1610612744,0,0.0,1.0,0.0,1.0,0.4,0.9816268931655504,0.9968521299131208,1.0,1.06293993219469,0.949483755419233,1509.586489458089,1580.1557860329467
21500124,2015-11-12,2015,1610612748,1610612762,1,0.8,0.6,1.28,1.05,0.6,1.0221992778353286,0.942510659340243,0.6,1.0367193891365143,0.9876105115435353,1518.883165507955,1509.9262335717076
21500127,2015-11-13,2015,1610612754,1610612750,1,0.6,1.0,1.0799999999999998,2.0,0.8,1.0166881064153221,0.9659461693543863,0.4,1.016208397942242,1.0477480566546724,1513.854822543266,1501.5901583823284
21500129,2015-11-13,2015,1610612738,1610612737,1,0.4,1.0,0.9333333333333335,1.25,0.4,0.9891831071194753,0.9589435015579205,0.8,1.1138050828285968,1.0452045921781472,1491.5178176386632,1550.2509298180605
21500130,2015-11-13,2015,1610612752,1610612739,0,0.25,0.6666666666666666,0.5625,0.7619047619047619,0.4,1.0160369443506059,1.0442981928712018,1.0,1.0981973098386095,1.0343042883246087,1491.0985919882457,1555.4343032027652
21500131,2015-11-13,2015,1610612761,1610612740,1,0.6666666666666666,0.0,1.0,0.0,0.4,1.0576266560697927,1.072745516926265,0.2,1.0485892794881793,1.0830119145032715,1521.3219755343691,1448.5660570019559
21500128,2015-11-13,2015,1610612753,1610612762,1,0.5,0.5,1.125,1.0,0.6,1.0351630284338964,1.0390473367146762,0.4,1.022845197484545,1.0189870127613063,1491.9046385253996,1500.1839776984998
21500133,2015-11-13,2015,1610612763,1610612757,1,0.3333333333333333,0.5,1.0,1.125,0.2,0.9650478503221596,1.0383822330584997,0.4,1.1100010786352459,1.101409277473161,1473.1672445345575,1490.501613386944
21500134,2015-11-13,2015,1610612760,1610612755,1,0.75,0.0,1.2,0.0,0.4,1.1118101089307804,1.0564640782278663,0.0,0.9891581732357448,1.1041493779475764,1517.646886919636,1427.9956300897902
21500135,2015-11-13,2015,1610612742,1610612747,1,0.5,0.2,1.0,1.6,0.4,1.0600981691862839,1.1001274576657805,0.2,1.0095694333019922,1.0600280364245456,1498.069993553398,1443.4582105302718
21500136,2015-11-13,2015,1610612743,1610612745,1,0.5,0.6666666666666666,1.0,1.3333333333333333,0.6,1.0782353555374344,1.1004346025533318,0.8,1.0875108640319306,1.0650335288580628,1502.6398684666149,1500.6751950176854
21500137,2015-11-13,2015,1610612758,1610612751,1,0.2857142857142857,0.2,1.2857142857142858,1.6,0.2,0.9803314305878276,1.0690737618683845,0.2,0.9904095161199734,1.0477895019351382,1458.825269281764,1446.9187079713683
21500132,2015-11-13,2015,1610612741,1610612766,1,0.75,0.4,1.2,0.8,0.6,0.996170590593479,0.9955242279563624,0.8,1.0954776033818263,1.0359210861972867,1515.189646679081,1504.7685481801223
21500138,2015-11-14,2015,1610612746,1610612765,1,0.8,0.6,1.44,0.96,0.2,1.0616489268524092,1.1215211529415927,0.4,1.0030599950840493,1.0224003198276805,1505.3793237586565,1516.0254903601224
21500140,2015-11-14,2015,1610612745,1610612742,0,0.4,0.5,0.9000000000000001,0.8999999999999999,0.6,1.0724714163001752,1.077215257385945,0.6,1.049634657537611,1.0512355021499107,1490.7317422624087,1506.5109587971222
21500139,2015-11-14,2015,1610612764,1610612753,1,0.3333333333333333,0.4,0.7777777777777778,0.8,0.2,0.9764071510793721,1.095297262428544,0.8,1.022402881527408,0.9983419972288488,1489.3557468955082,1502.142891965752
21500142,2015-11-14,2015,1610612759,1610612755,1,1.0,0.0,1.3333333333333333,0.0,0.8,1.10045367908126,0.9805995331966615,0.0,0.9684019078484587,1.1080590637839083,1536.5768973224722,1420.5202162240857
21500143,2015-11-14,2015,1610612756,1610612743,1,0.6,0.5,1.2,0.8999999999999999,0.4,1.0266608970481195,1.0231523083205842,0.6,1.05362038855167,1.0796959140208884,1501.353818868663,1512.5833212218915
21500144,2015-11-14,2015,1610612744,1610612751,1,1.0,0.16666666666666666,1.0,1.5,1.0,1.0968044740273593,0.9654200103993127,0.2,1.000823701055546,1.0474583801186523,1588.1521171087074,1437.261272259153
21500141,2015-11-14,2015,1610612749,1610612739,1,0.4,0.75,0.9000000000000001,0.84375,0.6,1.0186261638092304,1.0154571053863704,1.0,1.0789450071476216,1.0160633636361491,1488.9510973599206,1563.6034509719786
21500151,2015-11-15,2015,1610612747,1610612765,1,0.0,0.5,0.0,0.8999999999999999,0.2,0.9556772177331301,1.0001477969035877,0.4,1.0423341596546565,1.047750661185927,1435.0172452865477,1505.719164921449
21500150,2015-11-15,2015,1610612758,1610612761,1,0.375,0.6666666666666666,1.25,0.9523809523809524,0.4,0.9986753487077816,1.0410390865772703,0.4,1.067093287691939,1.050247857070224,1468.4827049939793,1529.2579741350514
21500149,2015-11-15,2015,1610612760,1610612738,0,0.8,0.5,1.2000000000000002,1.0,0.6,1.106748703288757,1.008471921126699,0.6,1.0315468994832675,0.9600696276840466,1525.1223007853405,1503.1923715312043
21500148,2015-11-15,2015,1610612737,1610612762,0,0.6666666666666666,0.42857142857142855,0.9166666666666666,0.9642857142857143,0.6,1.091452007916695,1.0804575193123975,0.4,1.0113105768388748,0.9912686773719657,1538.5763759255194,1489.9457242581475
21500147,2015-11-15,2015,1610612766,1610612757,1,0.6666666666666666,0.4,1.5,1.0,0.6,1.0284011145881657,1.03061550513413,0.2,1.1005140714162827,1.1274850202237618,1495.0684015891811,1480.003103714273
